Learning Curves:
Net:, Epoch:, Train Loss:, Train Error:,  Validation Loss:, Validation Error:
33,23,23.026911338754314,0.0,23.142465191095912,2.08
33,24,23.02681687041389,0.0,23.1430367781428,2.06
33,25,23.026744130634512,0.0,23.143569856390084,2.0500000000000003
33,26,23.026677480524626,0.0,23.143972438607197,2.0500000000000003
33,27,23.026620746869316,0.0,23.144388544630882,2.0500000000000003
33,28,23.026574680345774,0.0,23.144802905283598,2.04
33,29,23.026533154422687,0.0,23.145152600090235,2.04
33,30,23.026498215258325,0.0,23.145523414386457,2.0500000000000003
33,31,23.02646765903401,0.0,23.145958731200356,2.06
33,32,23.026440842691354,0.0,23.146305870232514,2.0500000000000003
33,33,23.02641640912654,0.0,23.14661452744627,2.0500000000000003
33,34,23.02639523955619,0.0,23.14699148880661,2.04
33,35,23.026376044245207,0.0,23.14725891025591,2.04
33,36,23.02635927836801,0.0,23.147646610320486,2.04
33,37,23.026343074611734,0.0,23.147870218964716,2.0500000000000003
33,38,23.02632931611719,0.0,23.148192637759273,2.0500000000000003
33,39,23.026316492525275,0.0,23.148436209077587,2.0500000000000003
33,40,23.026304309528935,0.0,23.14869093686823,2.06
33,41,23.026293535068472,0.0,23.14895991966079,2.06
33,42,23.02628368318274,0.0,23.14920459763394,2.0500000000000003
33,43,23.026274157400863,0.0,23.149445453151603,2.0500000000000003
33,44,23.02626520957041,0.0,23.1496206191168,2.0500000000000003
33,45,23.026257194480145,0.0,23.149882765536763,2.06
33,46,23.026249319987432,0.0,23.150083764995145,2.0500000000000003
33,47,23.02624239602463,0.0,23.15027429120465,2.0500000000000003
33,48,23.026235641758927,0.0,23.15045230884868,2.06
33,49,23.026229149704083,0.0,23.15068984263701,2.06
33,50,23.02622331621198,0.0,23.15083717267741,2.04
33,51,23.026217603054164,0.0,23.151045548787362,2.04
33,52,23.02621239851608,0.0,23.15118029680959,2.04
33,53,23.02620727778223,0.0,23.15134850765227,2.0500000000000003
33,54,23.02620249561012,0.0,23.151512459728995,2.04
33,55,23.02619796863062,0.0,23.151659440369496,2.04
33,56,23.026193617447788,0.0,23.151826329472446,2.04
33,57,23.026189563430318,0.0,23.151949119009036,2.04
33,58,23.0261856136158,0.0,23.15209864635017,2.04
33,59,23.026182013847187,0.0,23.152218904064334,2.04
33,60,23.026178404334782,0.0,23.152353942180287,2.03
34,0,23.203415648069875,5.704,23.204478676707733,5.52
34,1,23.142946926897686,3.73,23.160194666948613,4.09
34,2,23.111012747996767,2.742,23.14369339364358,3.58
34,3,23.098233788190335,2.294,23.141727028592083,3.3099999999999996
34,4,23.080234247719197,1.702,23.13276746217592,3.01
34,5,23.074841936484074,1.536,23.13604572873691,2.94
34,6,23.06304392203157,1.1440000000000001,23.13064484988467,2.79
34,7,23.055585880965985,0.922,23.128013254966422,2.54
34,8,23.046030745913825,0.618,23.123553417416534,2.41
34,9,23.04396714672031,0.5780000000000001,23.12743350091477,2.4299999999999997
34,10,23.042022307563805,0.51,23.13084098295361,2.35
34,11,23.037075478161707,0.306,23.13207796954029,2.42
34,12,23.034330213714405,0.216,23.13250652251306,2.35
34,13,23.032163324271984,0.154,23.13433140657639,2.33
34,14,23.03080684902771,0.1,23.135640461776692,2.37
34,15,23.02976077301741,0.066,23.137067636976408,2.37
34,16,23.02894761757934,0.034,23.137870207176245,2.36
34,17,23.028442982147077,0.016,23.138616498637052,2.31
34,18,23.028064003693814,0.008,23.13893890584527,2.3
34,19,23.02780454249255,0.008,23.13960536726817,2.31
34,20,23.027585959699568,0.008,23.139858844179233,2.3
34,21,23.027415469787503,0.008,23.140304487178877,2.29
34,22,23.027270942755745,0.008,23.140718477891983,2.27
34,23,23.027157253703102,0.006,23.141007104813454,2.26
34,24,23.02706057144925,0.004,23.14143329592759,2.22
34,25,23.026975366494508,0.004,23.141810922034807,2.19
34,26,23.026902705782707,0.002,23.142167516932787,2.17
34,27,23.02684345712008,0.002,23.1424928055573,2.1399999999999997
34,28,23.02678859392757,0.002,23.142789922284074,2.1399999999999997
34,29,23.026740260115186,0.002,23.14312878591289,2.16
34,30,23.02669757588314,0.002,23.143394189893115,2.15
34,31,23.026659374451555,0.0,23.143680972963,2.1399999999999997
34,32,23.02662670643997,0.0,23.143891719448472,2.1399999999999997
34,33,23.0265956918395,0.0,23.144150240824175,2.13
34,34,23.026569144596127,0.0,23.144435478546377,2.1399999999999997
34,35,23.02654476835956,0.0,23.14466115196029,2.15
34,36,23.02652277544003,0.0,23.144872527271357,2.16
34,37,23.026502785879984,0.0,23.14508310374423,2.17
34,38,23.026484769023767,0.0,23.145279464475905,2.17
34,39,23.026468820798808,0.0,23.145478905094595,2.17
34,40,23.026453911801923,0.0,23.14567282329117,2.16
34,41,23.026440266070942,0.0,23.145855112887073,2.16
34,42,23.026427592562897,0.0,23.146027543373748,2.17
34,43,23.02641610125371,0.0,23.146184601584746,2.16
34,44,23.026405763833065,0.0,23.14632729554511,2.17
34,45,23.026395699310644,0.0,23.14647839347328,2.16
34,46,23.02638681717187,0.0,23.146618981816236,2.16
34,47,23.02637807715137,0.0,23.14675378499964,2.16
34,48,23.026370400290265,0.0,23.146887242178643,2.16
34,49,23.02636312258687,0.0,23.147008213517267,2.15
34,50,23.02635627131085,0.0,23.14713026078515,2.15
34,51,23.02635000356714,0.0,23.147241259728176,2.16
34,52,23.026344083031724,0.0,23.147358422028198,2.15
34,53,23.02633850800113,0.0,23.147462759317957,2.16
34,54,23.02633338283386,0.0,23.147560161979612,2.16
34,55,23.02632836756251,0.0,23.147656125570123,2.16
34,56,23.026323952858323,0.0,23.14775879898274,2.16
34,57,23.02631949451723,0.0,23.14784166712207,2.16
34,58,23.02631557422617,0.0,23.14793867659251,2.17
34,59,23.026311687297067,0.0,23.148010787676593,2.17
34,60,23.026308108102093,0.0,23.148094855610484,2.17
